"ID предупреждения";"Текст предупреждения"
cannot_get_last_startup_time;"Не удалось получить время последнего старта устройства"
Идентификатор;"Тип прохода";"Временная метка"
21236025;"Выход";"2024-12-15 18:56:55"
21236026;"Выход";"2024-12-15 18:56:59"
21236027;"Выход";"2024-12-15 18:57:00"
21236028;"Выход";"2024-12-15 18:57:04"
21236029;"Выход";"2024-12-15 18:57:11"
21236030;"Выход";"2024-12-15 18:57:09"
21236033;"Вход";"2024-12-15 18:57:18"
21236034;"Вход";"2024-12-15 18:57:18"
21236039;"Вход";"2024-12-15 18:58:24"
21236040;"Вход";"2024-12-15 18:58:30"
21236041;"Вход";"2024-12-15 18:58:30"
21236042;"Вход";"2024-12-15 18:58:31"
21236043;"Вход";"2024-12-15 18:59:07"
21236044;"Вход";"2024-12-15 18:59:08"
21236045;"Вход";"2024-12-15 18:59:26"
21236046;"Вход";"2024-12-15 18:59:26"
21236047;"Вход";"2024-12-15 18:59:43"
21236054;"Вход";"2024-12-15 19:00:17"
21236055;"Вход";"2024-12-15 19:00:31"
21236056;"Вход";"2024-12-15 19:00:31"
21236061;"Вход";"2024-12-15 19:00:34"
21236062;"Вход";"2024-12-15 19:00:33"
21236063;"Вход";"2024-12-15 19:00:34"
21236064;"Вход";"2024-12-15 19:00:34"
21236065;"Вход";"2024-12-15 19:01:00"
21236066;"Вход";"2024-12-15 19:01:01"
21236067;"Вход";"2024-12-15 19:01:01"
21236068;"Вход";"2024-12-15 19:01:02"
21236069;"Вход";"2024-12-15 19:01:08"
21236070;"Вход";"2024-12-15 19:01:09"
21236071;"Вход";"2024-12-15 19:01:08"
21236072;"Выход";"2024-12-15 19:01:25"
21236073;"Выход";"2024-12-15 19:01:22"
21236074;"Выход";"2024-12-15 19:01:22"
21236075;"Выход";"2024-12-15 19:01:30"
21236076;"Выход";"2024-12-15 19:02:00"
21236077;"Вход";"2024-12-15 19:02:37"
21236078;"Вход";"2024-12-15 19:02:38"
21236083;"Вход";"2024-12-15 19:02:41"
21236084;"Вход";"2024-12-15 19:02:42"
21236087;"Вход";"2024-12-15 19:02:41"
21236089;"Вход";"2024-12-15 19:02:43"
21236099;"Выход";"2024-12-15 19:03:05"
21236100;"Выход";"2024-12-15 19:03:03"
21236101;"Выход";"2024-12-15 19:03:28"
21236102;"Выход";"2024-12-15 19:03:26"
21236103;"Выход";"2024-12-15 19:03:54"
21236104;"Выход";"2024-12-15 19:03:56"
21236105;"Выход";"2024-12-15 19:03:54"
21236106;"Вход";"2024-12-15 19:03:55"
21236107;"Вход";"2024-12-15 19:03:56"
21236108;"Вход";"2024-12-15 19:03:57"
21236109;"Выход";"2024-12-15 19:04:03"
21236110;"Выход";"2024-12-15 19:04:04"
21236111;"Вход";"2024-12-15 19:04:10"
21236112;"Вход";"2024-12-15 19:04:11"
21236113;"Выход";"2024-12-15 19:04:30"
21236114;"Выход";"2024-12-15 19:04:29"
21236115;"Вход";"2024-12-15 19:04:30"
21236116;"Вход";"2024-12-15 19:04:57"
21236117;"Выход";"2024-12-15 19:04:58"
21236118;"Выход";"2024-12-15 19:04:58"
21236119;"Вход";"2024-12-15 19:04:59"
21236120;"Вход";"2024-12-15 19:04:59"
21236121;"Выход";"2024-12-15 19:05:14"
21236122;"Выход";"2024-12-15 19:05:15"
21236127;"Вход";"2024-12-15 19:05:24"
21236128;"Вход";"2024-12-15 19:05:24"
21236129;"Выход";"2024-12-15 19:05:45"
21236131;"Выход";"2024-12-15 19:05:45"
21236132;"Выход";"2024-12-15 19:05:45"
21236134;"Вход";"2024-12-15 19:05:56"
21236135;"Вход";"2024-12-15 19:05:55"
21236136;"Вход";"2024-12-15 19:06:00"
21236137;"Вход";"2024-12-15 19:06:00"
21236138;"Вход";"2024-12-15 19:06:00"
21236139;"Вход";"2024-12-15 19:06:01"
21236140;"Вход";"2024-12-15 19:06:01"
21236141;"Выход";"2024-12-15 19:06:17"
21236142;"Выход";"2024-12-15 19:06:18"
21236143;"Выход";"2024-12-15 19:06:20"
21236144;"Выход";"2024-12-15 19:06:20"
21236145;"Вход";"2024-12-15 19:06:21"
21236146;"Вход";"2024-12-15 19:06:41"
21236147;"Вход";"2024-12-15 19:06:41"
21236148;"Вход";"2024-12-15 19:06:42"
21236149;"Выход";"2024-12-15 19:06:58"
21236150;"Вход";"2024-12-15 19:07:53"
21236151;"Вход";"2024-12-15 19:08:05"
21236152;"Выход";"2024-12-15 19:08:51"
21236153;"Выход";"2024-12-15 19:08:59"
21236154;"Вход";"2024-12-15 19:08:57"
21236159;"Выход";"2024-12-15 19:09:08"
21236160;"Выход";"2024-12-15 19:09:10"
21236161;"Выход";"2024-12-15 19:09:12"
21236162;"Выход";"2024-12-15 19:09:12"
21236163;"Выход";"2024-12-15 19:09:19"
21236164;"Выход";"2024-12-15 19:09:33"
21236165;"Выход";"2024-12-15 19:09:45"
21236166;"Выход";"2024-12-15 19:09:45"
21236167;"Вход";"2024-12-15 19:10:11"
21236168;"Выход";"2024-12-15 19:11:03"
21236169;"Вход";"2024-12-15 19:11:28"
21236170;"Вход";"2024-12-15 19:11:49"
21236171;"Вход";"2024-12-15 19:11:55"
21236172;"Вход";"2024-12-15 19:11:56"
21236173;"Вход";"2024-12-15 19:11:56"
21236174;"Выход";"2024-12-15 19:11:57"
21236175;"Вход";"2024-12-15 19:11:58"
21236176;"Вход";"2024-12-15 19:12:00"
21236177;"Вход";"2024-12-15 19:12:03"
21236178;"Вход";"2024-12-15 19:12:03"
21236179;"Вход";"2024-12-15 19:12:25"
21236180;"Вход";"2024-12-15 19:12:26"
21236183;"Выход";"2024-12-15 19:12:31"
21236184;"Вход";"2024-12-15 19:12:32"
21236185;"Вход";"2024-12-15 19:12:32"
21236186;"Вход";"2024-12-15 19:12:58"
21236187;"Вход";"2024-12-15 19:12:59"
21236188;"Вход";"2024-12-15 19:13:02"
21236193;"Вход";"2024-12-15 19:13:12"
21236194;"Вход";"2024-12-15 19:13:08"
21236195;"Вход";"2024-12-15 19:13:13"
21236196;"Выход";"2024-12-15 19:13:16"
21236197;"Выход";"2024-12-15 19:13:33"
21236198;"Выход";"2024-12-15 19:13:30"
21236199;"Выход";"2024-12-15 19:13:36"
21236200;"Вход";"2024-12-15 19:13:35"
21236201;"Вход";"2024-12-15 19:13:35"
21236202;"Вход";"2024-12-15 19:13:37"
21236203;"Вход";"2024-12-15 19:13:37"
21236204;"Вход";"2024-12-15 19:13:38"
21236205;"Вход";"2024-12-15 19:13:39"
21236206;"Выход";"2024-12-15 19:13:43"
21236207;"Выход";"2024-12-15 19:13:43"
21236208;"Выход";"2024-12-15 19:13:46"
21236209;"Вход";"2024-12-15 19:13:49"
21236210;"Вход";"2024-12-15 19:13:50"
21236211;"Вход";"2024-12-15 19:13:49"
21236212;"Вход";"2024-12-15 19:13:50"
21236215;"Вход";"2024-12-15 19:13:55"
21236216;"Вход";"2024-12-15 19:13:55"
21236217;"Вход";"2024-12-15 19:14:05"
21236218;"Вход";"2024-12-15 19:14:06"
21236221;"Вход";"2024-12-15 19:14:09"
21236222;"Вход";"2024-12-15 19:14:08"
21236223;"Выход";"2024-12-15 19:14:35"
21236226;"Выход";"2024-12-15 19:14:35"
21236227;"Вход";"2024-12-15 19:14:55"
21236228;"Вход";"2024-12-15 19:14:55"
21236229;"Вход";"2024-12-15 19:14:56"
21236232;"Вход";"2024-12-15 19:14:57"
21236233;"Вход";"2024-12-15 19:15:00"
21236234;"Выход";"2024-12-15 19:15:05"
21236235;"Вход";"2024-12-15 19:15:05"
21236236;"Выход";"2024-12-15 19:15:06"
21236237;"Выход";"2024-12-15 19:15:08"
21236238;"Выход";"2024-12-15 19:15:07"
21236239;"Вход";"2024-12-15 19:15:19"
21236240;"Вход";"2024-12-15 19:15:20"
21236241;"Вход";"2024-12-15 19:15:35"
21236242;"Вход";"2024-12-15 19:15:34"
21236243;"Выход";"2024-12-15 19:15:41"
21236244;"Выход";"2024-12-15 19:15:54"
21236247;"Выход";"2024-12-15 19:16:03"
21236248;"Выход";"2024-12-15 19:15:57"
21236249;"Выход";"2024-12-15 19:15:58"
21236250;"Выход";"2024-12-15 19:16:16"
21236251;"Выход";"2024-12-15 19:16:23"
21236252;"Выход";"2024-12-15 19:16:23"
21236253;"Выход";"2024-12-15 19:16:23"
21236254;"Выход";"2024-12-15 19:16:23"
21236255;"Вход";"2024-12-15 19:16:35"
21236256;"Вход";"2024-12-15 19:16:38"
21236257;"Вход";"2024-12-15 19:16:39"
21236258;"Выход";"2024-12-15 19:16:45"
21236259;"Выход";"2024-12-15 19:16:44"
21236260;"Выход";"2024-12-15 19:16:58"
21236261;"Выход";"2024-12-15 19:16:57"
21236262;"Выход";"2024-12-15 19:17:09"
21236263;"Вход";"2024-12-15 19:17:43"
21236264;"Вход";"2024-12-15 19:17:44"
21236265;"Вход";"2024-12-15 19:17:45"
21236266;"Вход";"2024-12-15 19:17:46"
21236267;"Вход";"2024-12-15 19:17:46"
21236268;"Вход";"2024-12-15 19:17:47"
21236269;"Вход";"2024-12-15 19:17:47"
21236271;"Вход";"2024-12-15 19:17:49"
21236273;"Вход";"2024-12-15 19:17:49"
21236274;"Вход";"2024-12-15 19:17:51"
21236275;"Вход";"2024-12-15 19:17:50"
21236276;"Вход";"2024-12-15 19:17:50"
21236277;"Вход";"2024-12-15 19:17:57"
21236278;"Вход";"2024-12-15 19:17:58"
21236279;"Вход";"2024-12-15 19:17:58"
21236280;"Выход";"2024-12-15 19:18:05"
21236281;"Выход";"2024-12-15 19:18:04"
21236282;"Выход";"2024-12-15 19:18:06"
21236283;"Выход";"2024-12-15 19:18:06"
21236284;"Вход";"2024-12-15 19:18:07"
21236285;"Выход";"2024-12-15 19:18:11"
21236286;"Выход";"2024-12-15 19:18:11"
21236287;"Выход";"2024-12-15 19:19:32"
21236288;"Выход";"2024-12-15 19:19:33"
21236289;"Выход";"2024-12-15 19:20:13"
21236290;"Выход";"2024-12-15 19:20:15"
21236291;"Выход";"2024-12-15 19:20:19"
21236292;"Выход";"2024-12-15 19:20:17"
21236293;"Выход";"2024-12-15 19:20:25"
21236294;"Выход";"2024-12-15 19:20:26"
21236295;"Выход";"2024-12-15 19:20:35"
21236296;"Вход";"2024-12-15 19:20:26"
21236297;"Вход";"2024-12-15 19:20:27"
21236298;"Вход";"2024-12-15 19:20:28"
21236299;"Выход";"2024-12-15 19:21:11"
21236300;"Выход";"2024-12-15 19:21:09"
21236301;"Выход";"2024-12-15 19:21:18"
21236302;"Вход";"2024-12-15 19:21:18"
21236303;"Выход";"2024-12-15 19:21:18"
21236304;"Выход";"2024-12-15 19:21:28"
21236305;"Выход";"2024-12-15 19:21:29"
21236306;"Вход";"2024-12-15 19:21:50"
21236307;"Вход";"2024-12-15 19:21:49"
21236308;"Вход";"2024-12-15 19:21:50"
21236309;"Выход";"2024-12-15 19:22:26"
21236310;"Выход";"2024-12-15 19:22:26"
21236311;"Выход";"2024-12-15 19:22:36"
21236312;"Выход";"2024-12-15 19:22:36"
21236313;"Вход";"2024-12-15 19:22:37"
21236314;"Вход";"2024-12-15 19:22:44"
21236315;"Вход";"2024-12-15 19:22:51"
21236316;"Вход";"2024-12-15 19:22:51"
21236317;"Вход";"2024-12-15 19:23:46"
21236318;"Выход";"2024-12-15 19:23:53"
21236319;"Вход";"2024-12-15 19:23:53"
21236320;"Выход";"2024-12-15 19:23:55"
21236321;"Выход";"2024-12-15 19:23:54"
21236322;"Выход";"2024-12-15 19:23:54"
21236323;"Вход";"2024-12-15 19:24:00"
21236324;"Выход";"2024-12-15 19:24:05"
21236325;"Вход";"2024-12-15 19:24:00"
21236328;"Вход";"2024-12-15 19:24:00"
21236329;"Вход";"2024-12-15 19:24:03"
21236330;"Вход";"2024-12-15 19:24:05"
21236331;"Выход";"2024-12-15 19:25:07"
21236332;"Вход";"2024-12-15 19:25:07"
21236333;"Выход";"2024-12-15 19:25:13"
21236334;"Выход";"2024-12-15 19:25:12"
21236335;"Выход";"2024-12-15 19:25:12"
21236336;"Выход";"2024-12-15 19:25:14"
21236337;"Выход";"2024-12-15 19:25:14"
21236338;"Выход";"2024-12-15 19:25:28"
21236339;"Выход";"2024-12-15 19:25:24"
21236342;"Выход";"2024-12-15 19:25:29"
21236343;"Выход";"2024-12-15 19:25:30"
21236344;"Выход";"2024-12-15 19:25:30"
21236345;"Вход";"2024-12-15 19:26:00"
21236346;"Вход";"2024-12-15 19:26:01"
21236347;"Вход";"2024-12-15 19:26:10"
21236348;"Выход";"2024-12-15 19:26:16"
21236349;"Выход";"2024-12-15 19:26:14"
21236350;"Выход";"2024-12-15 19:26:15"
21236351;"Вход";"2024-12-15 19:26:24"
21236352;"Вход";"2024-12-15 19:26:25"
21236355;"Выход";"2024-12-15 19:27:21"
21236356;"Выход";"2024-12-15 19:27:20"
21236357;"Выход";"2024-12-15 19:27:47"
21236358;"Выход";"2024-12-15 19:27:50"
21236359;"Выход";"2024-12-15 19:27:48"
21236362;"Выход";"2024-12-15 19:27:52"
21236363;"Выход";"2024-12-15 19:27:50"
21236366;"Выход";"2024-12-15 19:28:30"
21236367;"Выход";"2024-12-15 19:28:30"
21236368;"Выход";"2024-12-15 19:28:30"
21236369;"Выход";"2024-12-15 19:28:31"
21236370;"Выход";"2024-12-15 19:28:33"
21236371;"Выход";"2024-12-15 19:29:05"
21236372;"Выход";"2024-12-15 19:29:08"
21236373;"Выход";"2024-12-15 19:29:08"
21236374;"Вход";"2024-12-15 19:29:40"
21236375;"Выход";"2024-12-15 19:29:44"
21236376;"Выход";"2024-12-15 19:29:44"
21236377;"Выход";"2024-12-15 19:29:45"
21236378;"Выход";"2024-12-15 19:29:56"
21236379;"Выход";"2024-12-15 19:29:57"
21236380;"Выход";"2024-12-15 19:29:56"
21236381;"Выход";"2024-12-15 19:29:58"
21236382;"Выход";"2024-12-15 19:29:57"
21236383;"Выход";"2024-12-15 19:30:00"
21236384;"Выход";"2024-12-15 19:30:21"
21236387;"Выход";"2024-12-15 19:30:21"
21236388;"Выход";"2024-12-15 19:30:21"
21236389;"Вход";"2024-12-15 19:30:28"
21236391;"Выход";"2024-12-15 19:30:34"
21236395;"Выход";"2024-12-15 19:30:34"
21236396;"Вход";"2024-12-15 19:31:17"
21236397;"Выход";"2024-12-15 19:31:35"
21236398;"Вход";"2024-12-15 19:32:54"
21236399;"Вход";"2024-12-15 19:33:06"
21236400;"Вход";"2024-12-15 19:33:17"
21236401;"Выход";"2024-12-15 19:33:34"
21236402;"Вход";"2024-12-15 19:34:11"
21236403;"Вход";"2024-12-15 19:34:12"
21236404;"Вход";"2024-12-15 19:34:39"
21236405;"Вход";"2024-12-15 19:34:39"
21236406;"Вход";"2024-12-15 19:34:46"
21236407;"Вход";"2024-12-15 19:34:46"
21236408;"Вход";"2024-12-15 19:34:46"
21236409;"Вход";"2024-12-15 19:34:47"
21236410;"Выход";"2024-12-15 19:35:33"
21236411;"Выход";"2024-12-15 19:35:48"
21236412;"Выход";"2024-12-15 19:35:50"
21236413;"Выход";"2024-12-15 19:35:49"
21236414;"Выход";"2024-12-15 19:35:49"
21236415;"Вход";"2024-12-15 19:35:51"
21236416;"Вход";"2024-12-15 19:35:52"
21236417;"Вход";"2024-12-15 19:35:51"
21236420;"Вход";"2024-12-15 19:36:24"
21236421;"Вход";"2024-12-15 19:36:24"
21236422;"Вход";"2024-12-15 19:36:35"
21236423;"Вход";"2024-12-15 19:36:56"
21236424;"Вход";"2024-12-15 19:37:00"
21236425;"Выход";"2024-12-15 19:37:31"
21236426;"Выход";"2024-12-15 19:37:32"
21236427;"Выход";"2024-12-15 19:37:34"
21236428;"Выход";"2024-12-15 19:37:33"
21236429;"Выход";"2024-12-15 19:37:42"
21236430;"Выход";"2024-12-15 19:37:44"
21236431;"Выход";"2024-12-15 19:37:46"
21236432;"Вход";"2024-12-15 19:38:24"
21236433;"Вход";"2024-12-15 19:38:24"
21236434;"Вход";"2024-12-15 19:38:24"
21236435;"Вход";"2024-12-15 19:38:25"
21236436;"Вход";"2024-12-15 19:38:41"
21236437;"Вход";"2024-12-15 19:38:41"
21236444;"Выход";"2024-12-15 19:38:49"
21236445;"Выход";"2024-12-15 19:39:12"
21236446;"Выход";"2024-12-15 19:39:12"
21236447;"Выход";"2024-12-15 19:39:40"
21236448;"Выход";"2024-12-15 19:39:39"
21236449;"Выход";"2024-12-15 19:39:39"
21236450;"Вход";"2024-12-15 19:39:51"
21236451;"Вход";"2024-12-15 19:39:53"
21236452;"Вход";"2024-12-15 19:39:52"
21236453;"Вход";"2024-12-15 19:39:53"
21236454;"Вход";"2024-12-15 19:39:54"
21236455;"Вход";"2024-12-15 19:39:54"
21236456;"Выход";"2024-12-15 19:40:01"
21236457;"Выход";"2024-12-15 19:40:00"
21236458;"Выход";"2024-12-15 19:40:05"
21236459;"Вход";"2024-12-15 19:40:09"
21236460;"Вход";"2024-12-15 19:40:10"
21236465;"Выход";"2024-12-15 19:40:29"
21236466;"Выход";"2024-12-15 19:40:28"
21236467;"Вход";"2024-12-15 19:40:38"
21236468;"Вход";"2024-12-15 19:40:39"
21236469;"Вход";"2024-12-15 19:40:41"
21236470;"Вход";"2024-12-15 19:40:41"
21236471;"Вход";"2024-12-15 19:40:42"
21236472;"Выход";"2024-12-15 19:41:25"
21236473;"Выход";"2024-12-15 19:41:27"
21236474;"Выход";"2024-12-15 19:41:26"
21236475;"Выход";"2024-12-15 19:41:27"
21236476;"Выход";"2024-12-15 19:41:29"
21236477;"Выход";"2024-12-15 19:41:52"
21236478;"Выход";"2024-12-15 19:41:52"
21236479;"Вход";"2024-12-15 19:43:31"
21236480;"Выход";"2024-12-15 19:43:52"
21236481;"Выход";"2024-12-15 19:44:04"
21236482;"Выход";"2024-12-15 19:44:17"
21236483;"Вход";"2024-12-15 19:44:54"
21236484;"Вход";"2024-12-15 19:44:54"
21236485;"Вход";"2024-12-15 19:44:54"
21236486;"Вход";"2024-12-15 19:45:01"
21236487;"Вход";"2024-12-15 19:45:01"
21236488;"Выход";"2024-12-15 19:45:14"
21236489;"Выход";"2024-12-15 19:45:15"
21236490;"Выход";"2024-12-15 19:45:13"
21236491;"Выход";"2024-12-15 19:45:20"
21236492;"Выход";"2024-12-15 19:45:22"
21236493;"Выход";"2024-12-15 19:45:25"
21236494;"Выход";"2024-12-15 19:45:24"
21236495;"Выход";"2024-12-15 19:45:29"
21236496;"Вход";"2024-12-15 19:45:29"
21236497;"Выход";"2024-12-15 19:45:29"
21236498;"Вход";"2024-12-15 19:45:48"
21236499;"Вход";"2024-12-15 19:45:47"
21236500;"Вход";"2024-12-15 19:45:48"
21236501;"Выход";"2024-12-15 19:46:13"
21236502;"Выход";"2024-12-15 19:46:14"
21236503;"Выход";"2024-12-15 19:46:15"
21236504;"Выход";"2024-12-15 19:46:16"
21236505;"Вход";"2024-12-15 19:46:16"
21236506;"Вход";"2024-12-15 19:46:18"
21236507;"Вход";"2024-12-15 19:46:19"
21236508;"Вход";"2024-12-15 19:46:21"
21236509;"Выход";"2024-12-15 19:46:56"
21236510;"Выход";"2024-12-15 19:46:57"
21236511;"Вход";"2024-12-15 19:47:01"
21236512;"Вход";"2024-12-15 19:47:02"
21236513;"Вход";"2024-12-15 19:47:05"
21236514;"Вход";"2024-12-15 19:47:06"
21236515;"Выход";"2024-12-15 19:47:37"
21236516;"Вход";"2024-12-15 19:47:37"
21236517;"Выход";"2024-12-15 19:47:37"
21236518;"Вход";"2024-12-15 19:47:42"
21236519;"Вход";"2024-12-15 19:47:42"
21236520;"Вход";"2024-12-15 19:47:53"
21236521;"Вход";"2024-12-15 19:47:53"
21236522;"Выход";"2024-12-15 19:48:30"
21236523;"Выход";"2024-12-15 19:48:30"
21236524;"Вход";"2024-12-15 19:48:49"
21236525;"Вход";"2024-12-15 19:48:51"
21236528;"Выход";"2024-12-15 19:49:03"
21236529;"Выход";"2024-12-15 19:49:02"
21236530;"Вход";"2024-12-15 19:49:22"
21236531;"Вход";"2024-12-15 19:49:22"
21236536;"Вход";"2024-12-15 19:49:23"
21236537;"Вход";"2024-12-15 19:49:23"
21236538;"Выход";"2024-12-15 19:49:39"
21236539;"Вход";"2024-12-15 19:49:47"
21236540;"Вход";"2024-12-15 19:49:50"
21236541;"Вход";"2024-12-15 19:49:51"
21236542;"Вход";"2024-12-15 19:49:55"
21236543;"Вход";"2024-12-15 19:49:55"
21236544;"Вход";"2024-12-15 19:49:55"
21236545;"Выход";"2024-12-15 19:49:56"
21236546;"Выход";"2024-12-15 19:49:59"
21236547;"Выход";"2024-12-15 19:50:01"
21236548;"Выход";"2024-12-15 19:50:03"
21236549;"Выход";"2024-12-15 19:50:03"
21236550;"Выход";"2024-12-15 19:50:05"
21236551;"Выход";"2024-12-15 19:50:05"
21236552;"Выход";"2024-12-15 19:50:11"
21236553;"Выход";"2024-12-15 19:50:11"
21236554;"Выход";"2024-12-15 19:50:22"
21236555;"Выход";"2024-12-15 19:50:22"
21236556;"Выход";"2024-12-15 19:51:07"
21236557;"Вход";"2024-12-15 19:51:32"
21236558;"Вход";"2024-12-15 19:51:33"
21236559;"Вход";"2024-12-15 19:51:34"
21236560;"Вход";"2024-12-15 19:53:02"
21236561;"Выход";"2024-12-15 19:53:18"
21236566;"Выход";"2024-12-15 19:54:24"
21236567;"Вход";"2024-12-15 19:55:11"
21236568;"Вход";"2024-12-15 19:55:12"
21236569;"Вход";"2024-12-15 19:55:12"
21236570;"Вход";"2024-12-15 19:55:17"
21236571;"Вход";"2024-12-15 19:55:25"
21236572;"Вход";"2024-12-15 19:55:28"
21236573;"Вход";"2024-12-15 19:55:34"
21236574;"Вход";"2024-12-15 19:55:49"
21236575;"Вход";"2024-12-15 19:55:49"
21236576;"Вход";"2024-12-15 19:55:50"
21236577;"Вход";"2024-12-15 19:55:50"
21236578;"Вход";"2024-12-15 19:55:52"
21236579;"Выход";"2024-12-15 19:55:55"
21236580;"Вход";"2024-12-15 19:55:58"
21236581;"Вход";"2024-12-15 19:55:58"
21236582;"Вход";"2024-12-15 19:55:58"
21236583;"Вход";"2024-12-15 19:55:59"
21236584;"Выход";"2024-12-15 19:56:25"
21236585;"Выход";"2024-12-15 19:56:26"
21236586;"Вход";"2024-12-15 19:56:27"
21236587;"Вход";"2024-12-15 19:56:27"
21236588;"Выход";"2024-12-15 19:56:32"
